0.1,115.92,739,16518.20
0.2,302.88,2545,52804.52
0.3,215.35,4488,112723.73
0.4,325.79,8002,203263.16
0.5,298.57,11458,319580.26
0.6,362.82,17666,454023.05
0.7,415.78,24668,603399.83
0.8,497.15,33644,757285.46
0.9,569.63,43288,900649.79
1.0,651.18,54205,1044641.46
