0.1,213.19,179,92878.31
0.2,398.73,409,201477.25
0.3,1136.18,733,337136.06
0.4,632.59,1077,477593.73
0.5,4770.89,1452,615855.97
0.6,1193.99,1857,755671.63
0.7,3421.53,2292,902008.19
0.8,3886.98,2623,1037313.37
0.9,1004.08,3060,1164427.82
1.0,1105.11,3465,1294227.10
