0.1,0.00,22.19,0,62,5.53,645
0.2,0.00,25.01,0,137,6.95,1296
0.3,0.00,24.80,0,197,7.75,1881
0.4,0.00,27.07,0,228,8.59,2467
0.5,0.00,27.22,0,257,9.31,3012
0.6,0.00,29.80,0,280,10.27,3490
0.7,0.00,30.54,0,304,11.19,3962
0.8,0.00,31.66,0,314,11.89,4387
0.9,0.00,32.67,0,297,12.98,4681
1.0,0.00,33.02,0,297,13.39,4993
