0.1,0.00,27.41,0,489,27.41,489
0.2,0.00,33.58,0,752,33.58,752
0.3,0.00,37.21,0,858,37.21,858
0.4,0.00,39.54,0,823,39.54,823
0.5,0.00,41.51,0,778,41.51,778
0.6,0.00,42.84,0,735,42.84,735
0.7,0.00,44.40,0,651,44.40,651
0.8,0.00,45.20,0,575,45.20,575
0.9,0.00,44.34,0,553,44.34,553
1.0,0.00,44.13,0,487,44.13,487
