0.1,0.00,27.79,0,487,27.79,487
0.2,0.00,34.13,0,760,34.13,760
0.3,0.00,37.89,0,856,37.89,856
0.4,0.00,39.46,0,854,39.46,854
0.5,0.00,43.29,0,780,43.29,780
0.6,0.00,42.03,0,712,42.03,712
0.7,0.00,43.39,0,627,43.39,627
0.8,0.00,44.56,0,565,44.56,565
0.9,0.00,44.98,0,542,44.98,542
1.0,0.00,44.53,0,490,44.53,490
