0.1,0.00,22.27,0,63,5.54,647
0.2,0.00,25.24,0,138,7.02,1293
0.3,0.00,24.41,0,194,7.59,1882
0.4,0.00,27.25,0,225,8.60,2465
0.5,0.00,27.49,0,251,9.20,2979
0.6,0.00,28.80,0,288,10.09,3517
0.7,0.00,30.81,0,302,10.96,3931
0.8,0.00,31.18,0,311,11.62,4375
0.9,0.00,32.60,0,309,12.97,4702
1.0,0.00,33.46,0,302,13.74,5003
