0.1,0.25,84.71,4703,175,5599,13785.00,
0.2,0.46,91.45,9410,310,11161,23927.59,
0.3,0.65,96.42,14216,424,16767,31430.35,
0.4,0.71,98.03,18881,519,22240,34657.43,
0.5,0.82,101.23,23645,615,27848,39470.12,
0.6,0.98,104.99,28232,680,33213,42824.38,
0.7,0.99,113.15,32986,774,38781,48006.73,
0.8,1.09,115.35,37760,868,44345,51846.38,
0.9,1.14,117.21,42629,922,49989,55263.71,
1.0,1.20,118.29,46873,954,54837,56401.04,
