0.1,0.23,89.43,4702,183,5606,14551.29,
0.2,0.49,96.03,9412,302,11151,23737.32,
0.3,0.62,97.39,14217,433,16771,32013.07,
0.4,0.77,103.48,18886,525,22248,35419.82,
0.5,0.85,100.36,23624,606,27816,39059.85,
0.6,1.03,104.90,28222,676,33186,42956.70,
0.7,1.05,113.17,32963,796,38794,50871.22,
0.8,1.18,113.96,37759,857,44325,52230.38,
0.9,1.23,117.00,42629,921,49990,55373.47,
1.0,1.27,118.95,46521,942,54401,54350.63,
