0.1,0.53,26.05,62797,151,66484,7064.61,
0.2,0.89,30.61,125220,246,132327,12395.80,
0.3,1.07,30.80,187733,288,198202,16349.17,
0.4,1.17,31.29,206269,224,217330,15146.12,
0.5,1.28,29.00,226520,177,238214,14391.63,
0.6,1.38,28.50,241408,136,253391,13380.25,
0.7,1.38,26.40,252187,98,264194,12560.18,
0.8,1.42,27.89,281203,93,294185,12963.51,
0.9,1.42,28.08,298309,66,311751,12507.31,
1.0,1.43,26.34,316699,54,330524,12146.93,
