0.1,0.54,27.43,62738,151,66411,7065.21,
0.2,0.86,31.44,125176,254,132334,12836.38,
0.3,1.10,32.14,187572,284,197954,16178.20,
0.4,1.22,31.00,212415,237,223779,15570.62,
0.5,1.28,28.91,231840,177,243824,14664.60,
0.6,1.35,27.01,239960,135,251881,13357.79,
0.7,1.35,26.90,238668,93,250041,11798.15,
0.8,1.41,26.53,272971,85,285519,12339.48,
0.9,1.39,26.94,289626,61,302654,12093.49,
1.0,1.43,28.26,309712,42,323120,11728.60,
