64,0.036800000000000006,0.03,0.05
128,0.0264,0.023,0.031
256,0.0308,0.029,0.033
512,0.0318,0.031,0.033
1024,0.034800000000000005,0.033,0.041
2048,0.037,0.035,0.043
4096,0.036199999999999996,0.035,0.037
8192,0.0434,0.039,0.055
16384,0.0516,0.05,0.053
