1,9173.96399999999,9162.842,9185.46
2,4592.592600000001,4523.396,4619.238
3,3078.206,3076.712,3080.695
4,2311.9462,2310.524,2312.869
5,1851.5614,1850.267,1853.169
6,1543.8106,1543.353,1544.341
7,1324.3096,1323.931,1324.945
8,1158.9964,1158.786,1159.199
