0.1,0.23,24.65,277691,49,0.26,287265
0.2,0.40,29.72,553198,83,0.43,572261
0.3,0.53,35.05,829092,100,0.57,857400
0.4,0.70,38.77,1102811,104,0.75,1140263
0.5,0.85,42.42,1377947,92,0.91,1424345
0.6,1.07,46.91,1648275,73,1.15,1703179
0.7,1.23,51.76,1917548,52,1.33,1980523
0.8,1.53,58.87,2181880,20,1.64,2251875
0.9,1.80,70.38,2446271,8,1.94,2522676
1.0,2.27,61.76,2696453,2,2.44,2776803
