0.1,0.06,0.00,288795,0,0.06,288795
0.2,0.09,0.00,577170,0,0.09,577170
0.3,0.13,0.00,864520,0,0.13,864520
0.4,0.23,0.00,1150679,0,0.23,1150679
0.5,0.52,0.00,1434007,0,0.52,1434007
0.6,2.86,0.00,1661914,0,2.86,1661914
0.7,12.59,0.00,1432634,0,12.59,1432634
0.8,19.66,0.00,1136409,0,19.66,1136409
0.9,22.19,0.00,903663,0,22.19,903663
1.0,21.24,0.00,708136,0,21.24,708136
