0.1,0.06,0.00,288789,0,0.06,288789
0.2,0.10,0.00,577088,0,0.10,577088
0.3,0.14,0.00,864441,0,0.14,864441
0.4,0.23,0.00,1150612,0,0.23,1150612
0.5,0.53,0.00,1433994,0,0.53,1433994
0.6,2.86,0.00,1661765,0,2.86,1661765
0.7,12.58,0.00,1431544,0,12.58,1431544
0.8,19.83,0.00,1146141,0,19.83,1146141
0.9,23.00,0.00,928143,0,23.00,928143
1.0,22.88,0.00,746905,0,22.88,746905
