0.1,0.24,24.44,277661,50,0.26,287222
0.2,0.40,28.86,553165,87,0.43,572226
0.3,0.54,35.48,829192,101,0.57,857517
0.4,0.68,37.78,1102705,103,0.73,1140140
0.5,0.86,43.27,1377080,96,0.92,1423352
0.6,1.02,45.07,1648264,76,1.09,1703270
0.7,1.27,53.37,1917633,48,1.37,1980608
0.8,1.54,62.54,2183849,25,1.65,2253763
0.9,1.85,72.24,2443277,5,1.99,2519131
1.0,2.24,78.13,2696025,2,2.41,2776463
