0.1,37.14,1328,8288.32
0.2,18.46,2633,13087.31
0.3,24.79,8015,28625.01
0.4,22.47,12110,44879.68
0.5,19.99,18286,69710.81
0.6,27.43,29252,106730.93
0.7,36.66,39904,140941.35
0.8,50.98,67181,197119.56
0.9,90.19,116482,278171.86
1.0,142.11,250211,367350.15
