0.1,0.00,22.19,0,62,645,3435.04,
0.2,0.00,25.01,0,137,1296,7130.68,
0.3,0.00,24.80,0,197,1881,9944.16,
0.4,0.00,27.07,0,228,2467,12454.21,
0.5,0.00,27.22,0,257,3012,14750.92,
0.6,0.00,29.80,0,280,3490,16540.11,
0.7,0.00,30.54,0,304,3962,18269.89,
0.8,0.00,31.66,0,314,4387,19751.69,
0.9,0.00,32.67,0,297,4681,20402.28,
1.0,0.00,33.02,0,297,4993,21357.39,
